,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
10,GSM6234432,0.9996598958969116,GSE205847,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37914694,,,652721,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2023/08/18,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205847/,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression in male mice.,Nature communications,2023 Nov 1,10.1038/s41467-023-42785-3,OSD-686|GSM7708686,Space Flight
11,GSM7708687,0.9996598958969116,GSE240751,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis,,,"Spaceflight induces hepatic damage, partially owing to oxidative stress caused by the space environment such as microgravity and space radiation. We examined the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight. We analyzed the livers of mice on board the International Space Station for 30 days. During spaceflight, half of the mice were exposed to artificial earth gravity (1 g) using centrifugation cages. Sulfur-metabolomics of the livers of mice after spaceflight revealed a decrease in sulfur antioxidants (ergothioneine, glutathione, cysteine, taurine, thiamine, etc.) and their intermediates (cysteine sulfonic acid, hercynine, N-acethylserine, serine, etc.) compared to the controls on the ground. Furthermore, RNA-sequencing showed upregulation of gene sets related to oxidative stress and sulfur metabolism, and downregulation of gene sets related to glutathione reducibility in the livers of mice after spaceflight, compared to controls on the ground. These changes were partially mitigated by exposure to 1 g centrifugation. For the first time, we observed a decrease in sulfur antioxidants based on a comprehensive analysis of the livers of mice after spaceflight. Our data suggest that a decrease in sulfur-containing compounds owing to both microgravity and other spaceflight environments (radiation and stressors) contributes to liver damage after spaceflight.","To examine the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight, we performed transcriptome analysis of the livers of mice on board the International Space Station for 30 days.",34750416,,,812594,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/14,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE240nnn/GSE240751/,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis.,Scientific reports,2021 Nov 8,10.1038/s41598-021-01129-1,OSD-686|GSM7708686,Space Flight
12,GSM7708686,0.9996476173400879,GSE240751,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis,,,"Spaceflight induces hepatic damage, partially owing to oxidative stress caused by the space environment such as microgravity and space radiation. We examined the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight. We analyzed the livers of mice on board the International Space Station for 30 days. During spaceflight, half of the mice were exposed to artificial earth gravity (1 g) using centrifugation cages. Sulfur-metabolomics of the livers of mice after spaceflight revealed a decrease in sulfur antioxidants (ergothioneine, glutathione, cysteine, taurine, thiamine, etc.) and their intermediates (cysteine sulfonic acid, hercynine, N-acethylserine, serine, etc.) compared to the controls on the ground. Furthermore, RNA-sequencing showed upregulation of gene sets related to oxidative stress and sulfur metabolism, and downregulation of gene sets related to glutathione reducibility in the livers of mice after spaceflight, compared to controls on the ground. These changes were partially mitigated by exposure to 1 g centrifugation. For the first time, we observed a decrease in sulfur antioxidants based on a comprehensive analysis of the livers of mice after spaceflight. Our data suggest that a decrease in sulfur-containing compounds owing to both microgravity and other spaceflight environments (radiation and stressors) contributes to liver damage after spaceflight.","To examine the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight, we performed transcriptome analysis of the livers of mice on board the International Space Station for 30 days.",34750416,,,812593,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/14,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE240nnn/GSE240751/,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis.,Scientific reports,2021 Nov 8,10.1038/s41598-021-01129-1,OSD-686|GSM7708686,Space Flight
13,GSM7708684,0.9996203780174255,GSE240751,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis,,,"Spaceflight induces hepatic damage, partially owing to oxidative stress caused by the space environment such as microgravity and space radiation. We examined the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight. We analyzed the livers of mice on board the International Space Station for 30 days. During spaceflight, half of the mice were exposed to artificial earth gravity (1 g) using centrifugation cages. Sulfur-metabolomics of the livers of mice after spaceflight revealed a decrease in sulfur antioxidants (ergothioneine, glutathione, cysteine, taurine, thiamine, etc.) and their intermediates (cysteine sulfonic acid, hercynine, N-acethylserine, serine, etc.) compared to the controls on the ground. Furthermore, RNA-sequencing showed upregulation of gene sets related to oxidative stress and sulfur metabolism, and downregulation of gene sets related to glutathione reducibility in the livers of mice after spaceflight, compared to controls on the ground. These changes were partially mitigated by exposure to 1 g centrifugation. For the first time, we observed a decrease in sulfur antioxidants based on a comprehensive analysis of the livers of mice after spaceflight. Our data suggest that a decrease in sulfur-containing compounds owing to both microgravity and other spaceflight environments (radiation and stressors) contributes to liver damage after spaceflight.","To examine the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight, we performed transcriptome analysis of the livers of mice on board the International Space Station for 30 days.",34750416,,,812591,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/14,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE240nnn/GSE240751/,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis.,Scientific reports,2021 Nov 8,10.1038/s41598-021-01129-1,OSD-686|GSM7708686,Space Flight
14,GSM6234434,0.9995796084403992,GSE205847,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37914694,,,652723,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2023/08/18,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205847/,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression in male mice.,Nature communications,2023 Nov 1,10.1038/s41467-023-42785-3,OSD-686|GSM7708686,Space Flight
15,GSM6234441,0.9995427131652832,GSE205847,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37914694,,,652730,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2023/08/18,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205847/,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression in male mice.,Nature communications,2023 Nov 1,10.1038/s41467-023-42785-3,OSD-686|GSM7708686,Space Flight
16,GSM7708685,0.999525785446167,GSE240751,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis,,,"Spaceflight induces hepatic damage, partially owing to oxidative stress caused by the space environment such as microgravity and space radiation. We examined the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight. We analyzed the livers of mice on board the International Space Station for 30 days. During spaceflight, half of the mice were exposed to artificial earth gravity (1 g) using centrifugation cages. Sulfur-metabolomics of the livers of mice after spaceflight revealed a decrease in sulfur antioxidants (ergothioneine, glutathione, cysteine, taurine, thiamine, etc.) and their intermediates (cysteine sulfonic acid, hercynine, N-acethylserine, serine, etc.) compared to the controls on the ground. Furthermore, RNA-sequencing showed upregulation of gene sets related to oxidative stress and sulfur metabolism, and downregulation of gene sets related to glutathione reducibility in the livers of mice after spaceflight, compared to controls on the ground. These changes were partially mitigated by exposure to 1 g centrifugation. For the first time, we observed a decrease in sulfur antioxidants based on a comprehensive analysis of the livers of mice after spaceflight. Our data suggest that a decrease in sulfur-containing compounds owing to both microgravity and other spaceflight environments (radiation and stressors) contributes to liver damage after spaceflight.","To examine the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight, we performed transcriptome analysis of the livers of mice on board the International Space Station for 30 days.",34750416,,,812592,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/14,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE240nnn/GSE240751/,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis.,Scientific reports,2021 Nov 8,10.1038/s41598-021-01129-1,OSD-686|GSM7708686,Space Flight
17,GSM6234428,0.9995087385177612,GSE205847,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression,,,This SuperSeries is composed of the SubSeries listed below.,Refer to individual Series,37914694,,,652717,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing; Genome binding/occupancy profiling by high throughput sequencing,2023/08/18,20,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE205nnn/GSE205847/,Hepatocyte FBXW7-dependent activity of nutrient-sensing nuclear receptors controls systemic energy homeostasis and NASH progression in male mice.,Nature communications,2023 Nov 1,10.1038/s41467-023-42785-3,OSD-686|GSM7708686,Space Flight
18,GSM7708690,0.9995073080062866,GSE240751,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis,,,"Spaceflight induces hepatic damage, partially owing to oxidative stress caused by the space environment such as microgravity and space radiation. We examined the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight. We analyzed the livers of mice on board the International Space Station for 30 days. During spaceflight, half of the mice were exposed to artificial earth gravity (1 g) using centrifugation cages. Sulfur-metabolomics of the livers of mice after spaceflight revealed a decrease in sulfur antioxidants (ergothioneine, glutathione, cysteine, taurine, thiamine, etc.) and their intermediates (cysteine sulfonic acid, hercynine, N-acethylserine, serine, etc.) compared to the controls on the ground. Furthermore, RNA-sequencing showed upregulation of gene sets related to oxidative stress and sulfur metabolism, and downregulation of gene sets related to glutathione reducibility in the livers of mice after spaceflight, compared to controls on the ground. These changes were partially mitigated by exposure to 1 g centrifugation. For the first time, we observed a decrease in sulfur antioxidants based on a comprehensive analysis of the livers of mice after spaceflight. Our data suggest that a decrease in sulfur-containing compounds owing to both microgravity and other spaceflight environments (radiation and stressors) contributes to liver damage after spaceflight.","To examine the roles of anti-oxidative sulfur-containing compounds on hepatic damage after spaceflight, we performed transcriptome analysis of the livers of mice on board the International Space Station for 30 days.",34750416,,,812597,GPL24247,Mus musculus,GSE,Expression profiling by high throughput sequencing,2023/08/14,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE240nnn/GSE240751/,Impact of spaceflight and artificial gravity on sulfur metabolism in mouse liver: sulfur metabolomic and transcriptomic analysis.,Scientific reports,2021 Nov 8,10.1038/s41598-021-01129-1,OSD-686|GSM7708686,Space Flight
19,GSM3968558,0.9995005130767822,GSE134777,Mitochondria-Rough-ER Contacts in The Liver Regulate Systemic Lipid Homeostasis,,,"Contacts between organelles create microdomains that play major roles in regulating key intracellular activities and signaling pathways, but whether they also regulate systemic functions remains unknown. Here, we report the ultrastructural organization and dynamics of the inter-organellar contact established by rough-Endoplasmic Reticulum closely wrapped around the mitochondria (wrappER). To elucidate the in vivo function of this contact, mouse liver fractions enriched in wrappER-associated-mitochondria are analyzed by transcriptomics, proteomics and lipidomics. The biochemical signature of the wrappER points to a role in the biogenesis of very-low-density lipoproteins (VLDL). Altering wrappER-mitochondria contacts curtails VLDL secretion and increases hepatic fatty acids, lipid droplets and neutral lipid content. Conversely, acute liver-specific ablation of Mttp, the most upstream regulator of VLDL biogenesis, recapitulates this hepatic dyslipidemia phenotype and promotes remodelling of the wrappER-mitochondria contact. The discovery that liver wrappER-mitochondria contacts participate in VLDL biology suggests an involvement of inter-organelle contacts in systemic lipid homeostasis.","mRNA profiles of liver postnuclear lysates and of the corresponding wrappER-associated mitochondria (WAM) fraction were generated by deep sequencing (n=6 per sample type). The transcriptomic analysis shown in this study were performed by the Genomics Center of the CHU de Québec-Université Laval Research Center, Québec City, Canada",33730569,,,277296,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/03/15,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134777/,Mitochondria-rough-ER contacts in the liver regulate systemic lipid homeostasis.,Cell reports,2021 Mar 16,10.1016/j.celrep.2021.108873,OSD-686|GSM7708686,Space Flight
20,GSM3968558,0.9996820688247681,GSE134777,Mitochondria-Rough-ER Contacts in The Liver Regulate Systemic Lipid Homeostasis,,,"Contacts between organelles create microdomains that play major roles in regulating key intracellular activities and signaling pathways, but whether they also regulate systemic functions remains unknown. Here, we report the ultrastructural organization and dynamics of the inter-organellar contact established by rough-Endoplasmic Reticulum closely wrapped around the mitochondria (wrappER). To elucidate the in vivo function of this contact, mouse liver fractions enriched in wrappER-associated-mitochondria are analyzed by transcriptomics, proteomics and lipidomics. The biochemical signature of the wrappER points to a role in the biogenesis of very-low-density lipoproteins (VLDL). Altering wrappER-mitochondria contacts curtails VLDL secretion and increases hepatic fatty acids, lipid droplets and neutral lipid content. Conversely, acute liver-specific ablation of Mttp, the most upstream regulator of VLDL biogenesis, recapitulates this hepatic dyslipidemia phenotype and promotes remodelling of the wrappER-mitochondria contact. The discovery that liver wrappER-mitochondria contacts participate in VLDL biology suggests an involvement of inter-organelle contacts in systemic lipid homeostasis.","mRNA profiles of liver postnuclear lysates and of the corresponding wrappER-associated mitochondria (WAM) fraction were generated by deep sequencing (n=6 per sample type). The transcriptomic analysis shown in this study were performed by the Genomics Center of the CHU de Québec-Université Laval Research Center, Québec City, Canada",33730569,,,277296,GPL17021,Mus musculus,GSE,Expression profiling by high throughput sequencing,2021/03/15,12,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE134nnn/GSE134777/,Mitochondria-rough-ER contacts in the liver regulate systemic lipid homeostasis.,Cell reports,2021 Mar 16,10.1016/j.celrep.2021.108873,OSD-686|GSM7708687,Space Flight
