,gsm,score,gse,title,source_name,characteristics,geo_summary,geo_design,pubmed_ids,tissue,species,archs4_index,geo_platform_biopython,geo_taxon_biopython,geo_entry_type_biopython,geo_gds_type_biopython,geo_pdat_biopython,geo_n_samples_biopython,geo_ftp_link_biopython,pubmed_title_biopython,pubmed_journal_biopython,pubmed_pub_date_biopython,pubmed_doi_biopython,sample_name,spaceflight
10,GSM6661548,0.9968557953834534,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696083,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
11,GSM6661550,0.996516227722168,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696085,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
12,GSM6661549,0.9963786602020264,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696084,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
13,GSM2843664,0.9959203004837036,GSE106591,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and miR-211-/- Whole Eye Transcriptomes,,,"Purpose: Next-generation sequencing (NGS) has revolutionized systems-based analysis of cellular pathways. The goals of this study are to compare NGS transcriptome profiling (RNA-seq) from whole eye, after removal of the lens and cornea from 1-2 month old miR-211-/- mice and compare it with wt mice Methods: Whole eye (after removal of the lens and cornea) mRNA profiles of 1-2 month old  wild-type (WT) and neural miR-211-/-mice were generated by deep sequencing, in multiple biological replicates, five for WT and six for miR-211-/- animals, using Illumina GAIIx. The sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: Burrows–Wheeler Aligner (BWA) followed by ANOVA (ANOVA) and TopHat followed by Cufflinks. qRT–PCR validation was performed using TaqMan and SYBR Green assays RNA-Seq libraries were prepared from whole eye, after removal of the lens and cornea from miR-211-/- mice. Results: Each library was sequenced using 100 bp paired-end sequencing on the Illumina HiSeq 1000 system. Gene abundances from RNA-Seq data were quantified using RSEM45. Using an optimized data analysis workflow, we mapped about 30 million sequence reads per sample to the mouse genome. This approach yielded read count values for a total of 38253 mouse genes annotated in GenCode. We only considered genes that had at least 1 count per million in at least five out of 11 samples as expressed, yielding a total of 15590 genes. Next we performed differential gene expression analysis to determine the transcriptional effects of miR-211 deletion. This analysis yielded a total of 63 genes that were differentially expressed with a False Discovery Rate (FDR) <0.1 (Fig. 4). Of these, the expression levels of 61 genes were significantly decreased upon miR-211 deletion, while only 2 genes were upregulated. Conclusions: Our study represents the first detailed analysis of whole eye transcriptomes, with biologic replicates, generated by RNA-seq technology on miR-211-/-.","Whole eye (after removal of the lens and cornea) mRNA profiles of 1-2 month old  wild-type (WT) and neural miR-211-/-mice were generated by deep sequencing, in multiple biological replicates, five for WT and six for miR-211-/- animals, using Illumina GAIIx.",29209045,,,136564,GPL15103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/03/01,11,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106591/,MiR-211 is essential for adult cone photoreceptor maintenance and visual function.,Scientific reports,2017 Dec 5,10.1038/s41598-017-17331-z,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
14,GSM2843657,0.9955562353134155,GSE106591,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and miR-211-/- Whole Eye Transcriptomes,,,"Purpose: Next-generation sequencing (NGS) has revolutionized systems-based analysis of cellular pathways. The goals of this study are to compare NGS transcriptome profiling (RNA-seq) from whole eye, after removal of the lens and cornea from 1-2 month old miR-211-/- mice and compare it with wt mice Methods: Whole eye (after removal of the lens and cornea) mRNA profiles of 1-2 month old  wild-type (WT) and neural miR-211-/-mice were generated by deep sequencing, in multiple biological replicates, five for WT and six for miR-211-/- animals, using Illumina GAIIx. The sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: Burrows–Wheeler Aligner (BWA) followed by ANOVA (ANOVA) and TopHat followed by Cufflinks. qRT–PCR validation was performed using TaqMan and SYBR Green assays RNA-Seq libraries were prepared from whole eye, after removal of the lens and cornea from miR-211-/- mice. Results: Each library was sequenced using 100 bp paired-end sequencing on the Illumina HiSeq 1000 system. Gene abundances from RNA-Seq data were quantified using RSEM45. Using an optimized data analysis workflow, we mapped about 30 million sequence reads per sample to the mouse genome. This approach yielded read count values for a total of 38253 mouse genes annotated in GenCode. We only considered genes that had at least 1 count per million in at least five out of 11 samples as expressed, yielding a total of 15590 genes. Next we performed differential gene expression analysis to determine the transcriptional effects of miR-211 deletion. This analysis yielded a total of 63 genes that were differentially expressed with a False Discovery Rate (FDR) <0.1 (Fig. 4). Of these, the expression levels of 61 genes were significantly decreased upon miR-211 deletion, while only 2 genes were upregulated. Conclusions: Our study represents the first detailed analysis of whole eye transcriptomes, with biologic replicates, generated by RNA-seq technology on miR-211-/-.","Whole eye (after removal of the lens and cornea) mRNA profiles of 1-2 month old  wild-type (WT) and neural miR-211-/-mice were generated by deep sequencing, in multiple biological replicates, five for WT and six for miR-211-/- animals, using Illumina GAIIx.",29209045,,,136557,GPL15103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/03/01,11,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106591/,MiR-211 is essential for adult cone photoreceptor maintenance and visual function.,Scientific reports,2017 Dec 5,10.1038/s41598-017-17331-z,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
15,GSM6661553,0.9955446124076843,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696088,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
16,GSM6661551,0.9953103065490723,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696086,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
17,GSM2843663,0.9952003359794617,GSE106591,Next Generation Sequencing Facilitates Quantitative Analysis of Wild Type and miR-211-/- Whole Eye Transcriptomes,,,"Purpose: Next-generation sequencing (NGS) has revolutionized systems-based analysis of cellular pathways. The goals of this study are to compare NGS transcriptome profiling (RNA-seq) from whole eye, after removal of the lens and cornea from 1-2 month old miR-211-/- mice and compare it with wt mice Methods: Whole eye (after removal of the lens and cornea) mRNA profiles of 1-2 month old  wild-type (WT) and neural miR-211-/-mice were generated by deep sequencing, in multiple biological replicates, five for WT and six for miR-211-/- animals, using Illumina GAIIx. The sequence reads that passed quality filters were analyzed at the transcript isoform level with two methods: Burrows–Wheeler Aligner (BWA) followed by ANOVA (ANOVA) and TopHat followed by Cufflinks. qRT–PCR validation was performed using TaqMan and SYBR Green assays RNA-Seq libraries were prepared from whole eye, after removal of the lens and cornea from miR-211-/- mice. Results: Each library was sequenced using 100 bp paired-end sequencing on the Illumina HiSeq 1000 system. Gene abundances from RNA-Seq data were quantified using RSEM45. Using an optimized data analysis workflow, we mapped about 30 million sequence reads per sample to the mouse genome. This approach yielded read count values for a total of 38253 mouse genes annotated in GenCode. We only considered genes that had at least 1 count per million in at least five out of 11 samples as expressed, yielding a total of 15590 genes. Next we performed differential gene expression analysis to determine the transcriptional effects of miR-211 deletion. This analysis yielded a total of 63 genes that were differentially expressed with a False Discovery Rate (FDR) <0.1 (Fig. 4). Of these, the expression levels of 61 genes were significantly decreased upon miR-211 deletion, while only 2 genes were upregulated. Conclusions: Our study represents the first detailed analysis of whole eye transcriptomes, with biologic replicates, generated by RNA-seq technology on miR-211-/-.","Whole eye (after removal of the lens and cornea) mRNA profiles of 1-2 month old  wild-type (WT) and neural miR-211-/-mice were generated by deep sequencing, in multiple biological replicates, five for WT and six for miR-211-/- animals, using Illumina GAIIx.",29209045,,,136563,GPL15103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2018/03/01,11,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE106nnn/GSE106591/,MiR-211 is essential for adult cone photoreceptor maintenance and visual function.,Scientific reports,2017 Dec 5,10.1038/s41598-017-17331-z,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
18,GSM6661552,0.994997501373291,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696087,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
19,GSM5600143,0.9947848320007324,GSE184902,Genetic knockout of adiponectin receptor 1 (Adipor1) in mouse leads to progressive retinal degeneration,,,"To determine the gene expression changes in the retina of AdipoR1-/- (KO) mice, we collected samples from KO and WT animals at day 19, 25 and 30, generated single-cell suspensions, and performed scRNA-Seq (10X Genomics). Additionally, we collected samples from a bulk population and performed bulk RNA-seq of WT and AdipoR1-/- at P30 (Illumina NextSeq 500 platform).","Single-cell RNAseq:  In each of the six experimental groups (WT and AdipoR1-/- at P19, P25, and P30), four retinae were used to prepare single-cell suspensions at a final concentration of 1,000 cells/µl. For each group, freshly dissociated cells (~10,000) were loaded into a 10x Genomics Chromium Single Cell system using v2 chemistry following the manufacturer's instructions.  Bulk RNAseq:   We analyzed a total of 16 samples derived from mice at P30: Four samples for each AdipoR1-/- KO retina, AdipoR1-/- KO RPE, WT retina, and WT RPE.",35015730;38636661,,,551796,GPL24247; GPL19057,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/03/02,22,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE184nnn/GSE184902/,Inhibition of ceramide accumulation in AdipoR1-/- mice increases photoreceptor survival and improves vision.,JCI insight,2022 Feb 22,10.1172/jci.insight.156301,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep2_F7,Space Flight
20,GSM6661550,0.9975379705429077,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696085,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep3_F8,Space Flight
21,GSM6661548,0.9974960684776306,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696083,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep3_F8,Space Flight
22,GSM6661549,0.9969324469566345,GSE216208,Impacts of ciliary neurotrophic factor on the retinal transcriptome in a mouse model of photoreceptor degeneration,,,"Ciliary neurotrophic factor (CNTF) has been tested in clinical trials for human retinal degeneration due to its potent neuroprotective effects in various animal models.  To decipher CNTF-triggered molecular events in the degenerating retina, high-throughput RNA sequencing analyses were performed using the Rds/Prph2 (P216L) transgenic mouse as a preclinical model for retinitis pigmentosa.  Retinal transcriptome data was obtained for untreated wild type retinas, Rds retinas treated with a lentivirus expressing CNTF from postnatal day 25 to 35, and Rds retinas similarly treated with a control lentivirus expressing GFP.  Comparisons of transcriptome data detect significant changes between wild type and Rds retinas.  In addition, RNA-seq data reveal elevation of transcripts in the innate immune system and growth factor signaling, as well as altered neuronal transmission and metabolism in CNTF-treated Rds retinas.  These results demonstrate the influence of exogenous CNTF on the retinal transcriptome landscape and illuminate likely CNTF impacts in degenerating human retinas.",Mouse retinas carried an rds mutation was treated with CNTF for 10 days by lentivirues-mediated delivery.  Retinal transcriptomes of wild type and rds mutant retinas treated with lentivurs expressing CNTF or control lentivirus expressing GFP were analyzed by high throughput sequnecing.,36396639,,,696084,GPL21103,Mus musculus,GSE,Expression profiling by high throughput sequencing,2022/10/25,9,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE216nnn/GSE216208/,Ciliary neurotrophic factor-mediated neuroprotection involves enhanced glycolysis and anabolism in degenerating mouse retinas.,Nature communications,2022 Nov 17,10.1038/s41467-022-34443-x,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep3_F8,Space Flight
23,GSM1599006,0.9963150024414062,GSE65506,Graded Expression Changes Determine Phenotype Severity In Mouse Models of CRX-Associated Retinopathy,,,"Background: Mutations in the cone-rod-homeobox protein CRX are typically associated with dominant blinding retinopathies with variable age of onset and severity. Five well-characterized mouse models carrying different Crx mutations show a wide range of disease phenotypes. To determine if the phenotype variability correlates with distinct changes in CRX target gene expression, we perform RNA-seq analyses on three of these models and compare the results with published data. Results: Despite dramatic phenotypic differences between the three models tested, graded expression changes in shared sets of genes are detected.  Phenotype severity correlates with the down-regulation of genes encoding key rod and cone phototransduction proteins. Interestingly, in increasingly severe mouse models, the transcription of many rod-enriched genes decreases decrementally, whereas that of cone-enriched genes increases incrementally. Unlike down-regulated genes, which show a high degree of CRX binding and dynamic epigenetic profiles in normal retinas, the up-regulated cone-enriched genes do not correlate with direct activity of CRX, but instead likely reflect a change in rod cell-fate integrity. Furthermore, these analyses describe the impact of minor gene expression changes on the phenotype, as two mutants showed marginally distinguishable expression patterns but huge phenotypic differences, including distinct mechanisms of retinal degeneration. Conclusions: Our results implicate a threshold effect of gene expression level on photoreceptor function and survival, highlight the importance of CRX in photoreceptor subtype development and maintenance, and provide a molecular basis for phenotype variability in CRX-associated retinopathies.","All genotypes were analyzed in triplicate.  Heterozygous and homozygous mutants were all sequenced at P10, the control for which is the P10 C57BL6/J data.  Heterozygous mutants were also analyzed at P21, the control for which is the P21 C57BL6/J data.",26324254,,,31085,GPL13112,Mus musculus,GSE,Expression profiling by high throughput sequencing,2015/07/27,30,ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE65nnn/GSE65506/,Graded gene expression changes determine phenotype severity in mouse models of CRX-associated retinopathies.,Genome biology,2015 Sep 1,10.1186/s13059-015-0732-z,OSD-194|Mmus_BAL-TAL_LRTN_FLT_Rep3_F8,Space Flight
